-1.0883e-07
7.9329e-08
1.4651
-1.5144
-8.8056e-08
-1.272
-8.4334e-08
-2.8548e-07
-2.4808
-6.3022e-08
-1.7547e-07
1.5232
-1.1612
2.0558e-07
-5.2052e-08
9.8319e-08
-1.4698
-1.5228
