1.1215e-08
-8.1743e-09
-3.1013
3.8255
9.0735e-09
-0.37622
8.6899e-09
2.9416e-08
-0.18339
6.4939e-09
1.8081e-08
-0.62984
-7.1867
-2.1183e-08
5.3635e-09
-1.0131e-08
1.8091
6.2688
