-2.3714e-07,-4.4699e-08
1.7285e-07,3.2581e-08
-8.3776,-15.039
-8.0981,-3.6763
-1.9186e-07,-3.6165e-08
10.004,1.481
-1.8375e-07,-3.4636e-08
-6.2202e-07,-1.1725e-07
-1.7137,-7.4546
-1.3732e-07,-2.5883e-08
-3.8234e-07,-7.2068e-08
8.4635,-14.122
-1.3349,10.765
4.4793e-07,8.4432e-08
-1.1341e-07,-2.1378e-08
2.1422e-07,4.038e-08
-10.515,0.94159
12.95,-11.289
